phy_filename	transcript_id	gene_name	chromosome	haplotype_group	overall_cds_start_1based	overall_cds_end_1based	spliced_cds_length	cds_segment_coords_1based
group1_SHMT1_ENSG00000176974.22_ENST00000316694.8_chr17_cds_start18328753_cds_end18355981_inv_start16823490_inv_end18384190.phy.gz	ENST00000316694.8	SHMT1	17	1	18328753	18355981	1449	18355886-18355981;18353672-18353817;18348325-18348440;18347496-18347656;18340732-18340813;18340043-18340255;18335559-18335675;18333166-18333288;18330555-18330671;18329278-18329388;18328753-18328919
group1_LLGL1_ENSG00000131899.13_ENST00000316843.9_chr17_cds_start18225683_cds_end18242818_inv_start16823490_inv_end18384190.phy.gz	ENST00000316843.9	LLGL1	17	1	18225683	18242818	3192	18225683-18225763;18229941-18230038;18232495-18232576;18232672-18232802;18233778-18233936;18234013-18234175;18234273-18234408;18234649-18234703;18234839-18234993;18235089-18235312;18235470-18235537;18236607-18236760;18236835-18236939;18237481-18237773;18238067-18238214;18238456-18238609;18240578-18240873;18241451-18241715;18241885-18241999;18242166-18242278;18242508-18242628;18242743-18242818
group1_TOP3A_ENSG00000177302.16_ENST00000321105.10_chr17_cds_start18274805_cds_end18314778_inv_start16823490_inv_end18384190.phy.gz	ENST00000321105.10	TOP3A	17	1	18274805	18314778	3003	18314599-18314778;18308882-18308941;18308351-18308424;18306891-18306966;18305112-18305220;18302580-18302723;18302264-18302434;18301885-18301985;18299559-18299633;18294703-18294785;18292645-18292852;18290842-18291027;18290557-18290686;18285407-18285520;18285142-18285307;18282698-18282841;18280536-18280658;18277675-18278357;18274805-18274980
group1_PLD6_ENSG00000179598.6_ENST00000321560.4_chr17_cds_start17202770_cds_end17206286_inv_start16823490_inv_end18384190.phy.gz	ENST00000321560.4	PLD6	17	1	17202770	17206286	756	17205860-17206286;17202770-17203098
group1_MIEF2_ENSG00000177427.13_ENST00000323019.9_chr17_cds_start18262721_cds_end18264761_inv_start16823490_inv_end18384190.phy.gz	ENST00000323019.9	MIEF2	17	1	18262721	18264761	1362	18262721-18262867;18263086-18263248;18263710-18264761
group1_FLII_ENSG00000177731.16_ENST00000327031.9_chr17_cds_start18245141_cds_end18258690_inv_start16823490_inv_end18384190.phy.gz	ENST00000327031.9	FLII	17	1	18245141	18258690	3807	18258628-18258690;18256909-18257019;18256526-18256597;18255183-18255263;18254769-18254854;18254521-18254682;18254079-18254182;18253544-18253719;18253301-18253458;18252472-18252556;18251999-18252146;18251680-18251816;18251265-18251477;18250838-18251017;18249326-18249408;18249127-18249201;18248800-18248883;18248550-18248721;18247929-18248033;18247657-18247848;18247169-18247357;18246913-18247052;18246594-18246828;18246308-18246462;18246162-18246222;18245934-18246062;18245744-18245850;18245555-18245660;18245354-18245419;18245141-18245272
group1_RAI1_ENSG00000108557.20_ENST00000353383.6_chr17_cds_start17792949_cds_end17809978_inv_start16823490_inv_end18384190.phy.gz	ENST00000353383.6	RAI1	17	1	17792949	17809978	5718	17792949-17798513;17803756-17803849;17809390-17809439;17809970-17809978
group1_TOM1L2_ENSG00000175662.19_ENST00000379504.8_chr17_cds_start17847638_cds_end17972313_inv_start16823490_inv_end18384190.phy.gz	ENST00000379504.8	TOM1L2	17	1	17847638	17972313	1521	17972262-17972313;17907447-17907531;17898596-17898674;17893661-17893810;17884634-17884768;17882705-17882863;17879627-17879743;17869340-17869473;17866876-17866924;17866296-17866419;17862731-17862848;17861476-17861551;17850893-17850952;17848823-17848859;17847638-17847783
group1_NT5M_ENSG00000205309.14_ENST00000389022.9_chr17_cds_start17303551_cds_end17346944_inv_start16823490_inv_end18384190.phy.gz	ENST00000389022.9	NT5M	17	1	17303551	17346944	684	17303551-17303817;17306543-17306643;17323185-17323245;17344794-17344908;17346805-17346944
group1_EVPLL_ENSG00000214860.5_ENST00000399134.5_chr17_cds_start18380938_cds_end18388245_inv_start16823490_inv_end18384190.phy.gz	ENST00000399134.5	EVPLL	17	1	18380938	18388245	903	18380938-18381000;18381367-18381521;18381603-18381730;18382513-18382638;18382826-18382864;18383025-18383185;18383271-18383378;18383492-18383587;18388219-18388245
group1_ALKBH5_ENSG00000091542.9_ENST00000399138.5_chr17_cds_start18184244_cds_end18208393_inv_start16823490_inv_end18384190.phy.gz	ENST00000399138.5	ALKBH5	17	1	18184244	18208393	1182	18184244-18185013;18194955-18195035;18206815-18206970;18208219-18208393
group1_DRC3_ENSG00000171962.19_ENST00000399187.6_chr17_cds_start17977599_cds_end18016668_inv_start16823490_inv_end18384190.phy.gz	ENST00000399187.6	DRC3	17	1	17977599	18016668	1569	17977599-17977758;17983828-17983944;17987932-17988098;17992765-17992911;17994299-17994418;17994999-17995111;17997460-17997634;18004363-18004494;18006183-18006253;18007024-18007147;18016064-18016195;18016558-18016668
group1_SMCR8_ENSG00000176994.11_ENST00000406438.5_chr17_cds_start18315790_cds_end18323067_inv_start16823490_inv_end18384190.phy.gz	ENST00000406438.5	SMCR8	17	1	18315790	18323067	2811	18315790-18318149;18322617-18323067
group1_ATPAF2_ENSG00000171953.16_ENST00000474627.8_chr17_cds_start18018552_cds_end18039013_inv_start16823490_inv_end18384190.phy.gz	ENST00000474627.8	ATPAF2	17	1	18018552	18039013	867	18038881-18039013;18028615-18028659;18028232-18028377;18026319-18026416;18024624-18024704;18021745-18021857;18021123-18021238;18018552-18018686
group1_MYO15A_ENSG00000091536.20_ENST00000647165.2_chr17_cds_start18118801_cds_end18178867_inv_start16823490_inv_end18384190.phy.gz	ENST00000647165.2	MYO15A	17	1	18118801	18178867	10590	18118801-18122409;18124483-18124565;18125168-18125231;18126347-18126456;18126791-18126865;18127075-18127165;18130805-18130810;18131239-18131342;18131468-18131531;18132453-18132566;18133225-18133386;18135711-18135824;18136417-18136475;18136563-18136686;18137584-18137679;18138115-18138246;18138811-18138936;18139534-18139611;18140517-18140665;18140787-18140832;18141019-18141143;18141653-18141770;18142079-18142254;18142756-18142840;18143566-18143619;18143715-18143796;18143870-18144000;18144497-18144592;18145872-18146107;18148029-18148210;18148496-18148568;18148761-18148952;18149216-18149376;18149486-18149580;18150429-18150543;18150698-18150765;18150836-18150913;18151110-18151290;18151395-18151527;18151846-18151951;18152112-18152184;18153775-18153896;18154131-18154190;18154680-18154755;18155110-18155225;18155314-18155432;18156195-18156336;18156954-18157065;18157156-18157230;18157722-18157900;18158523-18158638;18158925-18158997;18159275-18159347;18159606-18159679;18159935-18160017;18161317-18161447;18162585-18162679;18163244-18163321;18163742-18163838;18166361-18166521;18167590-18167723;18171638-18171771;18172157-18172290;18173781-18173921;18178769-18178867
group1_MPRIP_ENSG00000133030.22_ENST00000651222.2_chr17_cds_start17042849_cds_end17184891_inv_start16823490_inv_end18384190.phy.gz	ENST00000651222.2	MPRIP	17	1	17042849	17184891	7275	17042849-17042971;17075710-17075787;17078011-17078076;17126702-17126853;17131617-17131701;17136219-17136450;17137916-17138429;17142627-17142765;17143556-17143669;17146036-17146092;17147319-17147387;17150144-17150233;17154306-17154415;17158432-17159002;17161240-17161356;17164109-17167915;17171718-17171865;17172698-17172815;17173916-17174075;17175293-17175412;17176426-17176512;17177250-17177412;17180003-17180088;17184823-17184891
group0_TVP23B_ENSG00000171928.14_ENST00000307767.13_chr17_cds_start18781294_cds_end18805564_inv_start18622359_inv_end18823773.phy.gz	ENST00000307767.13	TVP23B	17	0	18781294	18805564	615	18781294-18781305;18789353-18789435;18790896-18791040;18797579-18797668;18798812-18798943;18804138-18804266;18805541-18805564
group0_FBXW10_ENSG00000171931.13_ENST00000395665.9_chr17_cds_start18744245_cds_end18779295_inv_start18622359_inv_end18823773.phy.gz	ENST00000395665.9	FBXW10	17	0	18744245	18779295	3156	18744245-18744749;18747941-18748105;18749722-18749922;18750010-18750137;18750931-18751053;18756045-18756154;18758305-18758505;18764742-18764863;18766714-18766862;18768534-18768676;18769927-18770085;18772412-18772683;18775136-18775192;18778475-18779295
group0_FOXO3B_ENSG00000240445.6_ENST00000395675.7_chr17_cds_start18672312_cds_end18681651_inv_start18622359_inv_end18823773.phy.gz	ENST00000395675.7	FOXO3B	17	0	18672312	18681651	870	18681615-18681651;18680741-18680829;18672312-18673055
group0_TBC1D28_ENSG00000189375.12_ENST00000405044.7_chr17_cds_start18636465_cds_end18641352_inv_start18622359_inv_end18823773.phy.gz	ENST00000405044.7	TBC1D28	17	0	18636465	18641352	630	18641278-18641352;18641022-18641104;18639175-18639214;18638621-18638701;18638313-18638420;18637864-18637973;18636465-18636597
group1_TVP23B_ENSG00000171928.14_ENST00000307767.13_chr17_cds_start18781294_cds_end18805564_inv_start18622359_inv_end18823773.phy.gz	ENST00000307767.13	TVP23B	17	1	18781294	18805564	615	18781294-18781305;18789353-18789435;18790896-18791040;18797579-18797668;18798812-18798943;18804138-18804266;18805541-18805564
group1_FBXW10_ENSG00000171931.13_ENST00000395665.9_chr17_cds_start18744245_cds_end18779295_inv_start18622359_inv_end18823773.phy.gz	ENST00000395665.9	FBXW10	17	1	18744245	18779295	3156	18744245-18744749;18747941-18748105;18749722-18749922;18750010-18750137;18750931-18751053;18756045-18756154;18758305-18758505;18764742-18764863;18766714-18766862;18768534-18768676;18769927-18770085;18772412-18772683;18775136-18775192;18778475-18779295
group1_FOXO3B_ENSG00000240445.6_ENST00000395675.7_chr17_cds_start18672312_cds_end18681651_inv_start18622359_inv_end18823773.phy.gz	ENST00000395675.7	FOXO3B	17	1	18672312	18681651	870	18681615-18681651;18680741-18680829;18672312-18673055
group1_TBC1D28_ENSG00000189375.12_ENST00000405044.7_chr17_cds_start18636465_cds_end18641352_inv_start18622359_inv_end18823773.phy.gz	ENST00000405044.7	TBC1D28	17	1	18636465	18641352	630	18641278-18641352;18641022-18641104;18639175-18639214;18638621-18638701;18638313-18638420;18637864-18637973;18636465-18636597
group0_TBC1D3B_ENSG00000274808.6_ENST00000611257.5_chr17_cds_start36165998_cds_end36175050_inv_start36109569_inv_end36223772.phy.gz	ENST00000611257.5	TBC1D3B	17	0	36165998	36175050	1647	36174979-36175050;36174731-36174816;36173408-36173447;36172845-36172925;36172294-36172401;36171855-36171964;36170555-36170603;36169891-36170011;36169080-36169174;36168630-36168695;36168067-36168166;36167544-36167696;36165998-36166563
group0_CCL3L3_ENSG00000276085.1_ENST00000619989.1_chr17_cds_start36195289_cds_end36196673_inv_start36109569_inv_end36223772.phy.gz	ENST00000619989.1	CCL3L3	17	0	36195289	36196673	279	36196598-36196673;36195798-36195912;36195289-36195376
group0_CCL4L2_ENSG00000276070.5_ENST00000620576.5_chr17_cds_start36211142_cds_end36212566_inv_start36109569_inv_end36223772.phy.gz	ENST00000620576.5	CCL4L2	17	0	36211142	36212566	261	36211142-36211217;36211776-36211890;36212497-36212566
group0_TADA2A_ENSG00000276234.5_ENST00000615182.5_chr17_cds_start37411366_cds_end37476979_inv_start37415181_inv_end37415638.phy.gz	ENST00000615182.5	TADA2A	17	0	37411366	37476979	1329	37411366-37411390;37423509-37423615;37426950-37427009;37437738-37437829;37440505-37440662;37442564-37442652;37444696-37444768;37458524-37458587;37462078-37462121;37465431-37465541;37467454-37467525;37470400-37470532;37471094-37471137;37474556-37474629;37476797-37476979
group1_TADA2A_ENSG00000276234.5_ENST00000615182.5_chr17_cds_start37411366_cds_end37476979_inv_start37415181_inv_end37415638.phy.gz	ENST00000615182.5	TADA2A	17	1	37411366	37476979	1329	37411366-37411390;37423509-37423615;37426950-37427009;37437738-37437829;37440505-37440662;37442564-37442652;37444696-37444768;37458524-37458587;37462078-37462121;37465431-37465541;37467454-37467525;37470400-37470532;37471094-37471137;37474556-37474629;37476797-37476979
group0_MAPT_ENSG00000186868.18_ENST00000262410.10_chr17_cds_start45962338_cds_end46024168_inv_start45585159_inv_end46292045.phy.gz	ENST00000262410.10	MAPT	17	0	45962338	46024168	2499	45962338-45962470;45971859-45971945;45978375-45978440;45982866-45983930;45987040-45987095;45989878-45990075;45991460-45991586;45996399-45996664;46010310-46010402;46014243-46014324;46018618-46018730;46023956-46024168
group0_CRHR1_ENSG00000120088.16_ENST00000314537.10_chr17_cds_start45784545_cds_end45834761_inv_start45585159_inv_end46292045.phy.gz	ENST00000314537.10	CRHR1	17	0	45784545	45834761	1245	45784545-45784577;45807010-45807097;45816463-45816582;45821355-45821440;45829215-45829321;45830094-45830214;45830417-45830570;45830880-45830940;45833138-45833210;45833452-45833537;45833714-45833849;45834007-45834048;45834624-45834761
group0_SPPL2C_ENSG00000185294.7_ENST00000329196.7_chr17_cds_start45844907_cds_end45846958_inv_start45585159_inv_end46292045.phy.gz	ENST00000329196.7	SPPL2C	17	0	45844907	45846958	2052	45844907-45846958
group0_KANSL1_ENSG00000120071.15_ENST00000432791.7_chr17_cds_start46031479_cds_end46172143_inv_start45585159_inv_end46292045.phy.gz	ENST00000432791.7	KANSL1	17	0	46031479	46172143	3315	46170855-46172143;46094560-46094701;46082441-46082542;46067549-46067667;46066537-46066732;46050533-46050704;46039702-46039884;46039027-46039215;46038538-46038686;46034161-46034285;46033403-46033460;46033080-46033192;46032047-46032299;46031479-46031703
group0_STH_ENSG00000256762.1_ENST00000537309.1_chr17_cds_start45999280_cds_end45999663_inv_start45585159_inv_end46292045.phy.gz	ENST00000537309.1	STH	17	0	45999280	45999663	384	45999280-45999663
group0_LINC02210CRHR1_ENSG00000263715.7_ENST00000634540.1_chr17_cds_start45830185_cds_end45834761_inv_start45585159_inv_end46292045.phy.gz	ENST00000634540.1	LINC02210-CRHR1	17	0	45830185	45834761	720	45830185-45830214;45830417-45830570;45830880-45830940;45833138-45833210;45833452-45833537;45833714-45833849;45834007-45834048;45834624-45834761
group1_MAPT_ENSG00000186868.18_ENST00000262410.10_chr17_cds_start45962338_cds_end46024168_inv_start45585159_inv_end46292045.phy.gz	ENST00000262410.10	MAPT	17	1	45962338	46024168	2499	45962338-45962470;45971859-45971945;45978375-45978440;45982866-45983930;45987040-45987095;45989878-45990075;45991460-45991586;45996399-45996664;46010310-46010402;46014243-46014324;46018618-46018730;46023956-46024168
group1_CRHR1_ENSG00000120088.16_ENST00000314537.10_chr17_cds_start45784545_cds_end45834761_inv_start45585159_inv_end46292045.phy.gz	ENST00000314537.10	CRHR1	17	1	45784545	45834761	1245	45784545-45784577;45807010-45807097;45816463-45816582;45821355-45821440;45829215-45829321;45830094-45830214;45830417-45830570;45830880-45830940;45833138-45833210;45833452-45833537;45833714-45833849;45834007-45834048;45834624-45834761
group1_SPPL2C_ENSG00000185294.7_ENST00000329196.7_chr17_cds_start45844907_cds_end45846958_inv_start45585159_inv_end46292045.phy.gz	ENST00000329196.7	SPPL2C	17	1	45844907	45846958	2052	45844907-45846958
group1_KANSL1_ENSG00000120071.15_ENST00000432791.7_chr17_cds_start46031479_cds_end46172143_inv_start45585159_inv_end46292045.phy.gz	ENST00000432791.7	KANSL1	17	1	46031479	46172143	3315	46170855-46172143;46094560-46094701;46082441-46082542;46067549-46067667;46066537-46066732;46050533-46050704;46039702-46039884;46039027-46039215;46038538-46038686;46034161-46034285;46033403-46033460;46033080-46033192;46032047-46032299;46031479-46031703
group1_STH_ENSG00000256762.1_ENST00000537309.1_chr17_cds_start45999280_cds_end45999663_inv_start45585159_inv_end46292045.phy.gz	ENST00000537309.1	STH	17	1	45999280	45999663	384	45999280-45999663
group1_LINC02210CRHR1_ENSG00000263715.7_ENST00000634540.1_chr17_cds_start45830185_cds_end45834761_inv_start45585159_inv_end46292045.phy.gz	ENST00000634540.1	LINC02210-CRHR1	17	1	45830185	45834761	720	45830185-45830214;45830417-45830570;45830880-45830940;45833138-45833210;45833452-45833537;45833714-45833849;45834007-45834048;45834624-45834761
group0_HEATR6_ENSG00000068097.16_ENST00000184956.11_chr17_cds_start60043566_cds_end60078914_inv_start60035640_inv_end60110888.phy.gz	ENST00000184956.11	HEATR6	17	0	60043566	60078914	3543	60078696-60078914;60076130-60076237;60073746-60073886;60073164-60073279;60072215-60072329;60070706-60070807;60069711-60069848;60067434-60067732;60066209-60066386;60059890-60060096;60059422-60059521;60057048-60057403;60056115-60056237;60055515-60055601;60050843-60050977;60049580-60049702;60048264-60048388;60047309-60047405;60046025-60046229;60043566-60044134
group1_HEATR6_ENSG00000068097.16_ENST00000184956.11_chr17_cds_start60043566_cds_end60078914_inv_start60035640_inv_end60110888.phy.gz	ENST00000184956.11	HEATR6	17	1	60043566	60078914	3543	60078696-60078914;60076130-60076237;60073746-60073886;60073164-60073279;60072215-60072329;60070706-60070807;60069711-60069848;60067434-60067732;60066209-60066386;60059890-60060096;60059422-60059521;60057048-60057403;60056115-60056237;60055515-60055601;60050843-60050977;60049580-60049702;60048264-60048388;60047309-60047405;60046025-60046229;60043566-60044134
group0_RNF157_ENSG00000141576.16_ENST00000269391.11_chr17_cds_start76145238_cds_end76240240_inv_start76181937_inv_end76182932.phy.gz	ENST00000269391.11	RNF157	17	0	76145238	76240240	2037	76240153-76240240;76212364-76212482;76173702-76173790;76167651-76167797;76167009-76167126;76166461-76166527;76165502-76165545;76164748-76164795;76162552-76162623;76161843-76162002;76161535-76161647;76159335-76159573;76158393-76158501;76156210-76156321;76155562-76155734;76155252-76155317;76154283-76154328;76152355-76152465;76145238-76145353
group1_RNF157_ENSG00000141576.16_ENST00000269391.11_chr17_cds_start76145238_cds_end76240240_inv_start76181937_inv_end76182932.phy.gz	ENST00000269391.11	RNF157	17	1	76145238	76240240	2037	76240153-76240240;76212364-76212482;76173702-76173790;76167651-76167797;76167009-76167126;76166461-76166527;76165502-76165545;76164748-76164795;76162552-76162623;76161843-76162002;76161535-76161647;76159335-76159573;76158393-76158501;76156210-76156321;76155562-76155734;76155252-76155317;76154283-76154328;76152355-76152465;76145238-76145353
